transaction_id,user_id,amount,location,merchant_category,timestamp,is_fraud
af454efe-1bd9-4156-8bcb-c392e5952436,143,1928.26,Chennai,Utilities,2026-01-01 14:44:08,0
3979d5f5-6b5b-4975-a7dc-2bc0bd9c4693,261,32258.57,Bangalore,Clothing,2026-01-01 15:23:24,0
abf419aa-2777-4053-b8ef-b79093a7f3d1,475,4647.61,Bangalore,Food,2026-01-01 15:41:00,0
fcc6713a-7cbe-48bc-875b-ce8c47054796,84,6659.28,Jaipur,Groceries,2026-01-01 16:08:40,0
0e277ff4-e168-4d2b-98a1-e189a350c524,91,7789.8,Delhi,Food,2026-01-01 16:15:35,0
ca27b91a-3a36-4c4e-b7b2-99e622cd2c19,148,10699.13,Mumbai,Groceries,2026-01-01 16:22:32,0
9b62d6d2-c6cf-47bf-b73e-54c31ef8aca7,36,8216.08,Bangalore,Utilities,2026-01-01 16:30:55,0
9f6f4967-be87-4c4f-a0af-9f67ea4a973e,252,1059.47,Hyderabad,Clothing,2026-01-01 16:57:53,0
3fb15376-31d2-4c69-bb88-cfe72944e059,442,730.35,Pune,Food,2026-01-01 17:07:49,0
11724036-6b5b-4291-b227-8a6b65945e9d,478,1004.25,Hyderabad,Food,2026-01-01 17:39:41,0
64257024-d908-46fd-8b19-0bd718e185da,496,409.52,Mumbai,Clothing,2026-01-01 18:27:42,0
1163bec0-0628-44ff-a353-a060279efe29,306,23453.23,Pune,Travel,2026-01-01 19:11:38,1
c7eb7d43-ba4e-472f-9813-9af76766d37b,328,8008.81,Jaipur,Food,2026-01-01 19:21:57,0
ac35d192-d971-4bdb-a1c3-fa94e517f508,471,6141.73,Pune,Travel,2026-01-01 20:10:14,1
05b8d242-fa31-40f1-ab17-cab6ef094662,57,4069.98,Mumbai,Utilities,2026-01-01 20:38:10,0
118e7407-07fa-48fb-a260-039de03fa5f2,162,408.35,Bangalore,Food,2026-01-01 20:54:30,0
0b568722-a8b1-412f-a234-ce94cfb05d99,120,1333.48,Kolkata,Food,2026-01-01 21:28:13,0
e854d311-3df4-47d1-a683-4d0bc2663c3f,375,4085.89,Mumbai,Food,2026-01-01 21:30:24,0
f4f9877f-765d-4fe8-91b7-896400b397cf,4,4339.34,Kolkata,Food,2026-01-01 21:58:43,0
8ef01827-fb47-4a4c-956c-f7a2a6707895,453,3459.89,Kolkata,Clothing,2026-01-01 22:13:45,0
fade9c52-42e3-4199-8ee4-498827d30b16,151,3532.25,Chennai,Groceries,2026-01-01 22:44:50,0
1a7c6479-a61b-4785-b7a3-8c0d7ac307b6,226,1510.15,Bangalore,Groceries,2026-01-01 22:49:46,0
d8e0b0b4-0c05-4506-8234-6b4476398ba6,363,5614.32,Pune,Food,2026-01-01 22:56:28,0
d0a73b72-c05e-4ade-b303-0188f378cb94,52,8409.87,Hyderabad,Groceries,2026-01-01 22:59:08,0
51f63cea-e391-4b7f-b843-ddd851e3942f,225,3220.52,Chennai,Groceries,2026-01-01 23:45:05,0
b304f7e4-923a-44be-add9-73fc3cbf0e61,204,1605.27,Chennai,Food,2026-01-02 01:29:18,0
927a1f9a-76af-4875-9668-06685c722c55,298,1134.27,Pune,Groceries,2026-01-02 02:10:30,0
f5266edf-0267-4983-b763-6b4dcadac122,57,7769.34,Kolkata,Food,2026-01-02 03:49:05,0
54a91f62-e27c-4696-b229-69aaee8c3aa6,21,15867.75,Chennai,Food,2026-01-02 06:13:40,0
0a73c838-446f-4dd4-ad64-91bbd1945931,229,8351.74,Pune,Groceries,2026-01-02 08:31:37,0
fe74c352-5704-4077-8671-074bd6dfdca5,447,7887.18,Hyderabad,Clothing,2026-01-02 08:34:07,0
13262b91-13d1-4491-9f6c-70855172a5ba,83,10120.57,Hyderabad,Clothing,2026-01-02 08:38:27,0
d8294a39-372a-457d-8c59-c04d37590e76,268,7001.97,Delhi,Groceries,2026-01-02 09:17:41,0
f1dbdc6b-60e2-4de1-b7a6-0544971f0b98,98,830.83,Pune,Clothing,2026-01-02 09:57:48,0
11cfc867-958c-45ce-8194-d14a478b0dfb,269,7311.41,Jaipur,Groceries,2026-01-02 10:06:07,0
1f2cac5b-c4db-4e36-9980-de61b89376e5,435,3503.5,Kolkata,Clothing,2026-01-02 10:16:51,0
61f53bab-2c52-4dee-86b1-5cf8a205ebdc,385,4097.19,Pune,Groceries,2026-01-02 10:28:41,0
9ecc4181-f256-4a65-a7eb-7bae6e143f9d,342,10415.84,Chennai,Clothing,2026-01-02 10:46:42,0
7383f5ed-92ff-4ec1-8e0f-e7afb3a5d2cb,22,6031.85,Delhi,Food,2026-01-02 10:51:16,0
1a1b0257-dd4d-4474-8c4d-b74acaabdbd9,69,4049.4,Bangalore,Clothing,2026-01-02 10:52:36,0
12e184ce-f327-4dbb-9605-dfb39903b63f,82,11201.62,Delhi,Clothing,2026-01-02 11:05:38,0
a3fb6609-334b-42a2-b9fc-9c3f32063388,497,7926.35,Pune,Groceries,2026-01-02 11:32:52,0
a8f8687b-b766-4c85-a99c-37b3a4195fe4,344,1926.61,Mumbai,Clothing,2026-01-02 11:45:02,0
ed361cfd-b462-4d76-84d1-52f02b6ea77f,201,2751.77,Bangalore,Food,2026-01-02 11:45:54,0
5f942c43-b989-4884-9752-2610482a68ff,252,7614.95,Hyderabad,Clothing,2026-01-02 12:43:39,0
5bf14572-57e6-4ee7-bf9f-dac8b89f1b65,211,4550.7,Bangalore,Clothing,2026-01-02 13:12:45,0
82dc4b59-c770-407a-9fd3-5c48aac96e71,250,33275.44,Pune,Groceries,2026-01-02 13:41:32,0
4b475a0b-8baa-4659-a06f-da4bdba1586f,255,6062.91,Pune,Clothing,2026-01-02 14:26:34,0
37f39aac-e2ad-428b-913c-9f250b3f953a,89,3863.26,Kolkata,Food,2026-01-02 15:14:04,0
84c11826-d910-498c-afa1-7fe6698e0981,75,11578.63,Mumbai,Food,2026-01-02 15:53:28,0
f0ef857c-5dbf-4152-b27a-22ca801a6259,101,8617.3,Pune,Travel,2026-01-02 16:06:19,1
cd16aeab-72c8-4629-85dc-9a48bca9864a,450,6308.27,Hyderabad,Clothing,2026-01-02 17:51:14,0
f7748fd7-a8fe-4812-a6a0-826e66fce431,102,8690.88,Jaipur,Food,2026-01-02 17:53:27,0
aeb47cf3-5bea-4285-98ab-65d0e53428c5,234,749.06,Delhi,Clothing,2026-01-02 18:04:49,0
83674372-d33e-4b2c-bceb-cc1d6c019c07,238,11953.72,Mumbai,Groceries,2026-01-02 18:06:05,0
6ccb9163-4d8e-4d5e-8df4-73bbc577d3a5,412,1632.0,Chennai,Food,2026-01-02 18:29:00,0
4c33bad3-fd8f-4ea8-b920-9ed6752e9f49,170,5269.38,Jaipur,Food,2026-01-02 18:33:25,0
3c678ad5-ee45-48cc-aa04-80c12f341515,39,18866.49,Pune,Travel,2026-01-02 18:44:39,1
ec40d95a-b1ee-4f64-890b-23ed2ae1d0bc,399,6200.69,Jaipur,Clothing,2026-01-02 19:21:26,0
8c39dec5-8300-42d1-b5ed-c34d4b4ac13a,167,9581.41,Jaipur,Food,2026-01-02 19:29:10,0
d0e915d4-d503-42a8-a47f-9c7e07ec2d32,3,5016.64,Hyderabad,Clothing,2026-01-02 19:31:48,0
598ca3f3-c597-4d37-8fb9-00f995f13e18,125,7888.62,Bangalore,Electronics,2026-01-02 20:08:49,1
639d8fe7-790b-485c-b55c-ca9cfb6bf1dc,425,9240.93,Jaipur,Clothing,2026-01-02 20:28:15,0
1951c42e-9cd4-411a-a594-7d31707258dd,375,4152.47,Mumbai,Groceries,2026-01-02 20:58:04,0
a5dd0531-3b20-4dc9-96de-7e836fcd43f9,195,1514.7,Hyderabad,Food,2026-01-02 21:07:05,0
aff50f41-0d2b-4bd6-b12e-2094d82e0601,493,2977.57,Chennai,Utilities,2026-01-02 21:27:22,0
adacbf26-34e5-4d9c-8a6b-802b9fe8c455,62,9342.72,Bangalore,Groceries,2026-01-02 21:37:29,0
877aef52-4878-4777-a257-5b992421f817,142,7754.14,Chennai,Electronics,2026-01-02 21:38:48,0
57ba9b4c-e450-4dd3-94bf-4f30eb26cc82,404,7895.98,Mumbai,Clothing,2026-01-02 21:44:28,0
852afbbb-7cc7-4fa2-bef7-b720cf8cd3f4,1,11916.99,Mumbai,Groceries,2026-01-02 21:48:47,0
b22d2bfe-0ab3-4cb1-a53d-6c17b149324b,354,5022.31,Delhi,Food,2026-01-02 22:12:52,0
9b730414-38da-45d2-81e6-4ad3cbd61cfd,474,8000.52,Pune,Electronics,2026-01-02 22:38:01,1
3bf85406-389d-4267-b7c2-5d94cef44098,228,335.4,Bangalore,Food,2026-01-02 22:45:22,0
f9cc596e-37e7-4948-8903-c8c72e8992cc,271,22695.07,Hyderabad,Groceries,2026-01-02 23:36:23,0
0e8756e2-11a7-41eb-a20b-f1d165d88c24,239,4529.48,Mumbai,Clothing,2026-01-03 00:13:45,0
6150e216-2fd0-49b1-9f68-1283d4bed77b,194,2917.3,Mumbai,Clothing,2026-01-03 01:08:27,0
c88e19d8-bfe0-4a93-8a35-55a77326175e,264,7862.52,Mumbai,Food,2026-01-03 03:37:21,0
dd49ab10-8efe-4e88-a2e0-7952a9169a38,302,195.52,Delhi,Groceries,2026-01-03 03:53:50,0
82866d40-0fb4-4d98-baac-8a0a6d134ea8,219,1182.13,Pune,Food,2026-01-03 06:33:19,0
96502ed4-8dc1-4db4-a406-522ff2ef3eb1,146,5341.36,Chennai,Food,2026-01-03 08:02:02,0
7a31942c-cd80-47ae-8c84-7125e3c80e02,199,10156.99,Jaipur,Clothing,2026-01-03 08:29:38,0
31227592-3db0-4235-a61e-2555863e1f2a,7,3369.41,Mumbai,Groceries,2026-01-03 08:32:52,0
74a41600-af56-4306-a76c-01fb62e38426,219,11331.79,Pune,Groceries,2026-01-03 08:33:56,0
d3aedf22-1afd-44fb-b4af-1e0344fc2c7d,351,2432.08,Bangalore,Food,2026-01-03 08:49:53,0
c45de840-ec25-40fa-98b1-d51e725d71f1,370,8505.45,Kolkata,Groceries,2026-01-03 09:44:32,0
01dc93be-7b7c-4b7f-8a20-cadccbcca54b,297,219.14,Jaipur,Food,2026-01-03 10:01:58,0
df2ddf20-05a4-4113-901d-759e3066478c,322,11637.94,Pune,Food,2026-01-03 10:30:22,0
732fc932-ab96-4697-81e1-f813747ac231,258,7972.78,Mumbai,Clothing,2026-01-03 10:53:25,0
0810da56-0990-4f9b-8722-d6d922fa304d,73,10333.0,Pune,Food,2026-01-03 11:13:54,0
9423482e-0b55-4913-8375-70348e602083,486,23395.18,Bangalore,Electronics,2026-01-03 11:41:24,1
2f4aea47-74d6-4ce1-aa40-1f26f15228f4,359,5567.86,Kolkata,Clothing,2026-01-03 11:41:30,0
a3adad40-7a02-471b-b40f-70b7689b6250,7,31992.89,Bangalore,Food,2026-01-03 11:56:07,0
d7e0a041-ee23-4837-8431-00e0b1988656,134,12517.04,Delhi,Clothing,2026-01-03 12:17:31,1
5219f84c-89c9-424f-a0c8-6d6e9f7c0966,488,4383.71,Kolkata,Food,2026-01-03 12:39:18,0
f2226115-05de-4976-9765-902adae221e8,428,3236.67,Jaipur,Groceries,2026-01-03 13:28:55,0
f1e52e88-9511-4968-9ae5-afa61e786fa2,417,2693.36,Chennai,Groceries,2026-01-03 13:30:13,0
e3d1a77b-0b0a-424c-9ca4-3f6a5e4db302,426,5409.88,Chennai,Food,2026-01-03 13:44:25,0
adc1dc19-dba0-4812-b9d1-afc80aaab2ca,192,29189.15,Hyderabad,Food,2026-01-03 13:49:20,0
564e37d8-7f95-4cc7-95e0-0ea2788792b7,217,7015.32,Jaipur,Food,2026-01-03 13:56:28,0
8cf7816c-2fd6-4583-8e5e-38d2dc189e63,356,6114.67,Chennai,Clothing,2026-01-03 14:00:39,0
7881a492-6320-4fa9-8bf3-ee35d3925553,315,5480.25,Mumbai,Food,2026-01-03 14:21:13,0
79a82e2c-d116-4bc9-ac72-4fcbe621de87,70,9745.96,Chennai,Groceries,2026-01-03 15:15:38,0
3cfc3cd4-d3a4-4e2f-b7be-1204cf8a360c,85,5653.08,Hyderabad,Groceries,2026-01-03 15:19:44,0
5dd92744-44e5-47ea-ba82-b37c59259acd,366,4207.69,Bangalore,Food,2026-01-03 15:27:46,0
9fc40512-ac1e-4e4f-a76f-b09a936257ac,347,7796.07,Chennai,Food,2026-01-03 15:29:00,0
b344dde4-bcac-4426-bad0-190f0dc55340,409,3616.86,Jaipur,Clothing,2026-01-03 15:59:05,0
65cd5ee7-5eeb-48bf-9b7a-a110f140ab80,126,5502.47,Delhi,Food,2026-01-03 16:08:05,0
45957a60-194d-497d-b09d-cd19413b4e20,69,7778.12,Hyderabad,Clothing,2026-01-03 16:32:41,0
51a1f5df-06ac-4010-ae08-69c1453b45fe,407,9404.8,Chennai,Groceries,2026-01-03 16:50:31,0
c4a9a7c5-9797-4b0b-b24b-2851c8a41ff0,284,1765.26,Hyderabad,Food,2026-01-03 17:13:07,0
c86c6544-a7d4-4f50-b791-f1e543f9cd6b,418,8118.3,Hyderabad,Clothing,2026-01-03 17:19:50,0
ef84102c-133d-4c86-adc6-be6ec3a6ff1d,87,3390.15,Mumbai,Clothing,2026-01-03 18:50:34,0
69e0d8c3-b8e2-4864-a0f0-c823d0778d1f,415,8640.62,Jaipur,Groceries,2026-01-03 18:51:08,0
2611019a-51e1-458d-93b2-ad0f606fdeea,331,7530.51,Pune,Clothing,2026-01-03 19:10:07,0
64c6a7c7-61f3-40e5-96ac-48c935816cb4,142,3058.87,Chennai,Clothing,2026-01-03 19:34:09,0
5a3df40e-9260-4ddc-b69d-57be4fd69e6a,476,11968.49,Kolkata,Food,2026-01-03 19:45:27,0
a2ed22e3-adde-459d-8abd-78b0a65c87d4,63,11258.91,Delhi,Clothing,2026-01-03 20:08:34,0
00e499b5-925f-4b67-9825-27b447412b10,441,414.04,Jaipur,Food,2026-01-03 20:14:27,0
1be52474-bb14-4720-b9d2-6141c5a435cb,374,5691.0,Kolkata,Groceries,2026-01-03 20:17:55,0
796c6ae6-fc19-485d-92d1-3d77da532699,203,1546.3,Mumbai,Groceries,2026-01-03 20:37:05,0
20b552d5-07a4-4981-ba3c-680daf58c1a0,191,1225.78,Jaipur,Clothing,2026-01-03 20:37:52,0
7599b3df-889b-4b65-9723-52ce21ecd4d2,159,3711.12,Pune,Groceries,2026-01-03 21:00:10,0
3e483c18-dfaa-4657-a604-4516b2676a5d,99,33779.19,Bangalore,Clothing,2026-01-03 21:21:49,0
0f561d30-a198-4d6d-abd1-1bf2a6eb32c7,141,36682.56,Pune,Electronics,2026-01-03 21:28:52,1
e103f40a-7039-4c54-b8ad-0d715f034080,194,23360.0,Hyderabad,Electronics,2026-01-03 21:50:34,1
dd811c65-1f56-4aa2-ad9a-7dd60c075053,182,9365.5,Bangalore,Groceries,2026-01-03 21:59:33,0
f2ff7a3b-0edc-4761-968e-80f1a0de7b0f,65,4900.33,Pune,Utilities,2026-01-03 22:10:49,1
2ec36411-24df-4dcc-890c-cf972b0c456b,252,2248.05,Hyderabad,Clothing,2026-01-03 22:20:24,0
dbcc1f66-51ab-4581-919e-75ab60152641,261,5941.08,Pune,Groceries,2026-01-04 02:27:39,0
19a12723-287d-4f8e-ab74-18988673cf07,15,10676.96,Bangalore,Groceries,2026-01-04 02:58:26,0
7f0927bb-041d-42a2-b8c3-2a7268df70ee,238,6410.13,Pune,Electronics,2026-01-04 04:42:20,1
51cfa3c7-57fa-4401-bf8c-7b8022f1567d,8,12462.01,Delhi,Food,2026-01-04 06:44:44,1
401b9ca1-8db8-484f-b927-0d71e99f77d2,20,5245.79,Pune,Food,2026-01-04 07:22:48,0
a2637d77-c186-4bce-a334-db0652acde30,286,10130.43,Hyderabad,Food,2026-01-04 08:02:14,0
1070750e-5096-4bc4-a6b6-fe310a9cf3f4,131,2425.82,Bangalore,Clothing,2026-01-04 08:04:56,0
f5494b5d-071e-420f-ae0b-214f5e2d5f94,165,8693.91,Hyderabad,Clothing,2026-01-04 08:48:56,0
693159c6-9fcd-4c7f-b2c8-36eea1e41b94,171,38826.27,Mumbai,Electronics,2026-01-04 08:51:33,1
04e383eb-afca-425a-bc7c-dc3e99dce819,375,7241.05,Mumbai,Food,2026-01-04 09:05:06,0
75043b12-087d-49a5-9c91-e8e54f30d268,237,898.91,Chennai,Food,2026-01-04 09:11:02,0
920d9b29-7e6e-4879-aa18-801c1dae1e4f,2,10464.5,Pune,Food,2026-01-04 09:32:13,0
399b29fc-5f5c-44f9-9d73-1175e207dbb6,303,7581.66,Bangalore,Groceries,2026-01-04 09:33:54,0
8b795457-b2ad-48bb-99e7-30e96135f432,383,2658.83,Hyderabad,Food,2026-01-04 09:53:57,0
556ff3c1-8207-4e01-ae4c-1501808f8cb9,137,6417.54,Delhi,Clothing,2026-01-04 09:59:35,0
9f162c70-17d0-40fc-a63a-b8e8e6e723a2,204,600.31,Chennai,Food,2026-01-04 10:10:07,0
3d37f8db-3615-4efa-9bdb-e2346218dfef,242,6774.89,Mumbai,Food,2026-01-04 10:41:01,0
aa6eabc0-b20b-4a2d-8f04-2c41de547afa,80,3320.79,Pune,Clothing,2026-01-04 11:08:26,0
587b521c-2888-4146-844c-978372da02d0,396,304.89,Jaipur,Groceries,2026-01-04 11:45:11,0
20061fdb-16ee-4513-99d1-24151192a38f,45,10559.85,Bangalore,Clothing,2026-01-04 11:57:08,0
28c65bf1-591f-40de-82cf-d58b55531aed,332,11348.28,Delhi,Utilities,2026-01-04 12:16:06,1
17b77a09-5498-4bc0-a82e-d3bec5897cd2,360,10112.07,Kolkata,Groceries,2026-01-04 12:25:11,0
f633f59d-029d-4a45-b084-435cf8c7ca32,127,30834.21,Kolkata,Food,2026-01-04 12:28:10,1
3070135c-de29-437f-bdaa-1cf5921fcaca,241,6722.46,Bangalore,Groceries,2026-01-04 12:30:35,0
23e96b81-004e-4721-8cc8-fa21b601e5b2,181,5886.85,Jaipur,Clothing,2026-01-04 12:36:40,0
fc58cd22-c69b-4d9e-a948-c42a27a53571,462,9340.63,Mumbai,Food,2026-01-04 12:39:46,0
4a086284-b35a-4b1c-9625-583a6b32264f,312,2985.95,Delhi,Groceries,2026-01-04 12:51:25,0
1357a7de-5cfc-4f3b-b3be-3dbbb1dd92d6,221,27963.14,Delhi,Travel,2026-01-04 13:04:23,0
12b2b757-1f9b-4f4c-b49b-f73a27a351ff,152,9547.98,Mumbai,Food,2026-01-04 13:13:24,0
177d6e7e-07d9-44ce-b8c8-8faea2178f84,137,8462.12,Delhi,Clothing,2026-01-04 13:22:00,0
61ee6c5b-deef-480f-9c07-a75114374509,463,30922.87,Pune,Groceries,2026-01-04 13:27:09,0
d8687bc0-7de7-4a5a-8f22-fd57bb5d13c5,495,1148.54,Bangalore,Food,2026-01-04 13:31:46,0
6272a109-5f18-4f9d-bf71-81a39b6453a8,73,8208.14,Hyderabad,Travel,2026-01-04 13:45:22,0
97b027ce-4fe5-413b-a5e8-c1983c10316d,299,7539.32,Bangalore,Clothing,2026-01-04 14:22:22,0
04727dff-9014-4b7b-addb-870ae3c9682b,19,8361.94,Jaipur,Travel,2026-01-04 14:36:24,0
88a193a4-4943-4607-a255-f721c40add0d,131,7387.64,Chennai,Clothing,2026-01-04 14:42:27,0
d515e880-4f1a-4d59-bdd9-2173ce1de4b8,52,38768.14,Jaipur,Electronics,2026-01-04 14:46:51,1
b2fdaa38-ae5e-41fc-9eee-5114823d269c,274,21058.92,Delhi,Groceries,2026-01-04 16:03:52,0
6feb3d46-15f3-49e1-a170-ef5391378b3e,133,2845.58,Hyderabad,Clothing,2026-01-04 16:05:36,0
96e37c60-af25-4195-b631-3a8b7c09fd85,497,6274.65,Mumbai,Groceries,2026-01-04 16:09:17,0
13445e51-16bc-4b52-868e-61e5a19fe22a,386,328.96,Chennai,Clothing,2026-01-04 16:42:37,0
f2a83faa-f11a-41f5-8826-80f934010b60,87,572.97,Pune,Food,2026-01-04 16:51:12,0
e02beeab-4c7e-4b29-94a8-43fcb71ddd8d,443,10657.04,Chennai,Clothing,2026-01-04 17:12:33,0
a43c2d7b-1a6d-4344-9f08-d24c91d7661b,371,2741.15,Pune,Food,2026-01-04 17:28:56,0
cca5ac2e-6d56-4dcc-bb99-1df719ceafee,490,2153.27,Delhi,Clothing,2026-01-04 17:58:39,0
d0005a6e-c6b4-4d8d-9510-a9c286782814,55,2333.91,Mumbai,Clothing,2026-01-04 18:02:11,0
1f0c033b-a5fc-482f-bdbd-331984fef0f5,6,3651.49,Delhi,Food,2026-01-04 18:24:31,0
c355853e-b0d9-451c-acc0-067f141f746e,156,1511.3,Chennai,Clothing,2026-01-04 19:09:44,0
ba51f278-e7b8-4544-956f-403a33a7bb68,114,8076.13,Hyderabad,Clothing,2026-01-04 19:24:56,0
7d10257c-b3f4-4487-b3bf-de5f8f16fac0,137,11561.96,Delhi,Food,2026-01-04 19:28:51,0
2495c5a2-c64e-4eca-b20d-ac54b4ef32c2,171,10792.11,Chennai,Clothing,2026-01-04 20:00:43,0
8f31bafd-dc15-43bd-83ba-09e8be347890,277,8086.96,Mumbai,Clothing,2026-01-04 20:25:51,0
609626ba-b03a-441d-be90-11e8035bd879,421,449.84,Chennai,Clothing,2026-01-04 20:26:07,0
32b9f778-02c6-4749-8df1-c9623d981e03,89,9945.33,Kolkata,Food,2026-01-04 20:36:42,0
2d12831f-b4c7-44f0-8f44-53022e25acf4,361,9396.95,Pune,Groceries,2026-01-04 21:11:30,0
62f5f7c2-0706-4ec2-88fa-4e981723ecdb,349,5916.56,Pune,Clothing,2026-01-04 21:30:37,0
b5e2cf5d-4547-48d9-90d1-cc8aeb0a0a80,144,7236.45,Hyderabad,Clothing,2026-01-04 21:42:58,0
e28c259c-8124-4407-9870-fafa835108d8,338,7959.24,Bangalore,Clothing,2026-01-04 21:59:57,0
963cabb0-a4c0-4b48-a4a9-a9b14cf21d8c,483,4729.28,Hyderabad,Utilities,2026-01-04 22:17:26,1
21abbbf2-4087-450b-b80b-ba34f31f2408,18,9026.43,Chennai,Groceries,2026-01-04 22:44:07,0
dda49b2f-a2b2-41a1-947e-696062e1b0ca,359,1366.12,Kolkata,Clothing,2026-01-04 22:48:48,0
99a26957-ef3e-4952-ae82-3445968a89d4,294,1514.09,Delhi,Groceries,2026-01-04 22:57:10,0
e59728c0-0512-4e3a-921f-c6d03de78d0e,300,9621.19,Mumbai,Groceries,2026-01-05 03:03:12,0
5bfff26b-acfd-40c8-9e06-8ae38a7b3b88,488,1851.29,Kolkata,Food,2026-01-05 03:15:23,0
55e8a367-cce8-4b43-9cd6-a64988b210d2,26,4020.79,Delhi,Clothing,2026-01-05 03:20:23,1
9c0851d4-8f20-4a19-90a8-36ae2977fb6e,97,10113.52,Delhi,Food,2026-01-05 03:34:50,0
f6d0e554-d49d-42b6-8ee0-d40a680cbf6e,403,4133.65,Mumbai,Clothing,2026-01-05 05:47:15,0
bde11274-f5d5-4ba8-a03b-5f176f343313,126,3459.51,Mumbai,Clothing,2026-01-05 06:00:24,0
e2768326-879d-4591-9dae-c5b75915455d,390,10481.02,Hyderabad,Clothing,2026-01-05 06:39:54,0
84d1bd4b-d0f9-494d-9579-0a83a2dab49e,203,3534.58,Mumbai,Clothing,2026-01-05 07:18:33,0
c3a4771a-04c9-4e0a-afc7-fcd6d59ac1d7,41,5145.57,Bangalore,Food,2026-01-05 07:26:10,1
f94d8fcb-dba3-496f-ba32-3f6990dbfad6,389,4613.24,Bangalore,Food,2026-01-05 08:40:00,0
23d13c7f-1161-4b5e-ad4c-8325105a4d40,390,3955.77,Hyderabad,Clothing,2026-01-05 08:56:32,0
2f369832-611b-42ab-b4aa-babd39757433,429,7100.06,Chennai,Groceries,2026-01-05 09:03:17,0
a2e93a9d-f5f7-4def-a318-c5c6e3c3ecf7,303,11541.02,Bangalore,Groceries,2026-01-05 09:06:26,0
ba1cf2b3-cfb6-4b2a-8563-9b3f570da126,204,6562.66,Chennai,Food,2026-01-05 09:11:12,0
03cacbba-27c1-445c-8d8c-e2794d80c50f,315,4641.25,Mumbai,Food,2026-01-05 09:20:08,0
1a531cf9-b3a4-4d11-bbd5-ea4d3446d700,312,5604.82,Kolkata,Groceries,2026-01-05 09:25:57,0
85fab5ea-1407-4edb-8456-ce4f77061136,188,6860.98,Bangalore,Travel,2026-01-05 09:37:30,0
abe278a8-1860-40e9-ab01-2fae0b8a93b1,182,1541.21,Bangalore,Groceries,2026-01-05 10:32:02,0
130bb2a3-fb37-4648-a97a-c96dd9885d2a,151,753.46,Chennai,Groceries,2026-01-05 10:44:16,0
